neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction,regime,regime_name,order_regime,kmeans_regime,is_bpc,clark_evans_raw,interval_cv_raw,pairwise_compactness_raw,clark_evans_z,interval_cv_z,pairwise_compactness_z
exc_5PIT,864691135256642223,excitatory,5PIT,43,2,699.6190476190476,90817.97538002345,0.1880622513028459,73028.45432490399,29,16,13,0.5517241379310345,2,compartmentalized,0,2,False,0.7232796050517646,0.9976841905426563,0.3571092259005867,-1.6465267511846953,0.2833586612591155,0.7803969347925456
exc_5PIT,864691135256642223,excitatory,5PIT,44,11,1833.2,6025.461019114623,0.0077080759326549,200571.30061630456,1,1,0,1.0,0,summation-like,2,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,45,11,877.2156862745098,73416.29612244779,0.1357687761626774,234266.71816797112,22,11,11,0.5,2,compartmentalized,2,2,False,0.817620926904174,1.5362958871413992,0.3911039378572661,-0.7532458729810673,3.156074341464977,1.6345864616689023
exc_5PIT,864691135256642223,excitatory,5PIT,46,7,697.1481481481482,79331.94886303986,0.1645683108791023,143068.70745758375,12,8,4,0.6666666666666666,2,compartmentalized,2,2,False,1.2633347101480734,0.9418919409089185,0.2740362882398206,1.633239303467009,0.20087857444843638,-1.214743895987003
exc_5PIT,864691135256642223,excitatory,5PIT,47,7,726.56,72290.07316766602,0.1468938282911285,139547.76960989684,19,10,9,0.5263157894736842,2,compartmentalized,2,2,False,0.868408948718421,1.2895424256177217,0.29392853420605425,-0.4936655964443387,1.9768107605366745,-1.026333904224816
exc_5PIT,864691135256642223,excitatory,5PIT,48,12,1717.142857142857,8966.342364943937,0.0118514839088344,208067.2023083338,1,0,1,0.0,0,summation-like,2,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,49,12,868.1025641025641,54766.200232055075,0.1018093624412737,230967.13124188935,17,8,9,0.4705882352941176,1,nonlinear-prone,2,2,False,0.716636777492768,1.269330164998282,0.3638054976449876,-1.265956345602239,1.8701819044166896,0.7456975089219148
exc_5PIT,864691135256642223,excitatory,5PIT,50,13,1767.0666666666666,110706.078627285,0.1442466141013694,267903.4128044483,41,21,20,0.5121951219512195,2,compartmentalized,2,1,False,0.9888451181763546,0.9808191102848864,0.30898924123187826,0.12926933705908916,0.13387469875645655,-0.9673708047195261
exc_5PIT,864691135256642223,excitatory,5PIT,51,13,906.0,52465.5049540712,0.0954707612757006,238783.12596784136,14,8,6,0.5714285714285714,1,nonlinear-prone,2,1,False,0.8045824547207442,1.133735003505226,0.37428589692387837,-0.6099079024842409,1.0824401892843005,0.888774481902378
exc_5PIT,864691135256642223,excitatory,5PIT,52,7,756.2857142857143,123698.47264289625,0.246366705565581,137347.90398520016,26,18,8,0.6923076923076923,2,compartmentalized,2,2,False,1.0772516932731095,0.8221235466561698,0.3441671497064861,0.8012667238834723,-0.7896652724663183,0.30422496088885376
exc_5PIT,864691135256642223,excitatory,5PIT,53,7,731.5294117647059,73181.15143304811,0.1481985552241902,112089.24338027612,7,6,1,0.8571428571428571,2,compartmentalized,2,2,False,1.171811180513337,0.6762461983718763,0.2929526760328489,1.18332153087747,-0.4806396466678925,-0.5975388030987278
exc_5PIT,864691135256642223,excitatory,5PIT,54,3,665.2727272727273,14640.340179202223,0.0310893709907341,85795.21976414071,4,2,2,0.5,1,nonlinear-prone,0,0,False,,0.5090610486186258,0.25674302696439144,,-0.44323550433584535,-0.6816672637612806
exc_5PIT,864691135256642223,excitatory,5PIT,55,3,460.44444444444446,10419.560947329535,0.0265963125539826,83684.83014820436,1,0,1,0.0,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,56,3,550.25,9611.149730193749,0.0224417099422371,83280.62453963647,0,0,0,,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,57,3,461.0,9130.035212423958,0.0232907040629739,83040.06728075157,0,0,0,,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,58,3,505.1428571428572,8100.465358305249,0.0197407427144838,82525.28235369222,0,0,0,,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,59,3,496.57142857142856,8012.997313720058,0.0196953979669597,82481.54833139962,2,1,1,0.5,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,60,17,672.4,57994.814554237455,0.1224999577847247,474617.8995697198,2,0,2,0.0,2,compartmentalized,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,61,17,572.5,51398.70325435882,0.1176589705151632,471319.8439197805,0,0,0,,2,compartmentalized,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,62,17,606.24,35059.888599403836,0.0779917859063178,463150.436592303,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,63,2,1478.5454545454545,14987.590292026956,0.0213488801731897,23127.163851801342,8,0,8,0.0,0,summation-like,0,0,False,0.9905638146419157,1.3445394343960992,0.21701006840686257,0.4131840356655688,2.121399813071187,-1.8491449853407496
exc_5PIT,864691135256642223,excitatory,5PIT,64,2,1910.3333333333333,14869.999176229305,0.0186344678483876,23068.368293902517,4,0,4,0.0,0,summation-like,0,0,False,,1.4142135623730951,0.044639494989290165,,2.718966376266062,-2.4714928913605663
exc_5PIT,864691135256642223,excitatory,5PIT,65,2,836.6373626373627,133231.9746617058,0.2522902483987989,84765.52457501966,16,11,5,0.6875,2,compartmentalized,0,2,False,0.7765049684709295,1.0309157804701372,0.309175953074853,-0.8455502360292374,0.5744282298582359,-0.5588835737638244
exc_5PIT,864691135256642223,excitatory,5PIT,66,2,749.0243902439024,121092.2163880956,0.2423421049496486,78695.64543821456,17,6,11,0.3529411764705882,2,compartmentalized,0,2,False,0.8503074254926544,1.0094290418111633,0.3242017532444846,-0.5107817809306084,0.49773964439540347,-0.25637040104476927
exc_5PIT,864691135256642223,excitatory,5PIT,67,2,1181.0,22533.20226486479,0.0359135712548566,30339.89241436054,8,1,7,0.125,1,nonlinear-prone,0,0,False,0.6695345338607832,0.7717705379992202,0.3014893544036831,-0.8536908226785289,-0.25045487656333226,-0.5479448044091821
exc_5PIT,864691135256642223,excitatory,5PIT,68,2,868.1414141414141,145122.13930352716,0.2697733605814654,91634.36093369171,30,20,10,0.6666666666666666,2,compartmentalized,0,2,False,0.9558286170798588,0.8443609349472055,0.3457236380620398,-0.07926464985829394,-0.6502260497402931,0.44974113293285367
exc_5PIT,864691135256642223,excitatory,5PIT,69,3,1036.7692307692307,56799.99994115411,0.0966201956912192,59020.958968391875,19,11,8,0.5789473684210527,1,nonlinear-prone,0,0,False,0.6627896845558788,1.1691332351599957,0.31657100291181733,-1.598227723426712,1.2256760616240614,-0.44546673017232835
exc_5PIT,864691135256642223,excitatory,5PIT,70,3,819.8245614035088,168430.29854486394,0.3221961770800417,114836.10827024678,34,18,16,0.5294117647058824,2,compartmentalized,0,2,False,0.9058923579330741,0.9823227084080814,0.27727016504420116,-0.4445934339704188,0.1592601565975735,-2.152165355612929
exc_5PIT,864691135256642223,excitatory,5PIT,71,3,786.6304347826087,135377.22216043138,0.2643752851699075,109295.10462700864,28,17,11,0.6071428571428571,2,compartmentalized,0,2,False,1.1989082064254428,0.8263201975809857,0.2833241413902882,1.5507983898794642,-0.7635336044043949,-1.7005661834444115
exc_5PIT,864691135256642223,excitatory,5PIT,72,3,1050.9565217391305,31699.993024657153,0.0535583783920093,57456.49005912151,13,7,6,0.5384615384615384,1,nonlinear-prone,0,0,False,0.8510008348295361,1.283814588414308,0.28427525351945754,-0.3571008059998369,1.9436833323920097,-1.0232893291662943
exc_5PIT,864691135256642223,excitatory,5PIT,73,14,1475.45,58565.34074246213,0.0835101095536936,352539.1224893218,11,5,6,0.4545454545454545,1,nonlinear-prone,2,1,False,1.1407792362781328,0.8910831914791765,0.40329621407697586,1.1183842102229218,0.03420570806663928,1.3612260179758469
exc_5PIT,864691135256642223,excitatory,5PIT,74,14,1263.4074074074074,78234.73297674187,0.120555914701014,362373.8186064617,9,7,2,0.7777777777777778,2,compartmentalized,2,1,False,1.0289357640854395,0.7970883644029759,0.33630143897946163,0.6084612528653704,-0.25338964437022743,0.024399925023470763
exc_5PIT,864691135256642223,excitatory,5PIT,75,4,797.9428571428572,51128.192396684215,0.0991368625626333,112985.05513731102,7,5,2,0.7142857142857143,1,nonlinear-prone,1,0,False,0.4259385274984339,0.8542463477094295,0.3354516058808008,-1.6970926460025002,0.11576277426407382,0.0999244719941582
exc_5PIT,864691135256642223,excitatory,5PIT,76,4,736.9302325581396,125391.6023234851,0.2529973035739136,150116.7601007115,25,19,6,0.76,2,compartmentalized,1,2,False,0.9015112246702648,0.9752182523908975,0.3464521174827489,-0.36055939046869845,0.2026039646121154,0.4339311551784007
exc_5PIT,864691135256642223,excitatory,5PIT,77,16,832.0,32620.303829213204,0.0619422484763892,458483.2014836256,1,0,1,0.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,78,16,890.6,12640.056992968635,0.0231989492112331,448493.0780655034,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,79,15,1694.0,7509.341615515178,0.0099932277686955,385576.4636683105,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,80,15,778.5205479452055,107070.28865773894,0.2101815357750338,435356.9371894224,7,2,5,0.2857142857142857,2,compartmentalized,2,1,False,1.0580062622421282,0.8900228797732217,0.20999746970720495,0.7904635025658405,0.31026269255290406,-1.6807975424501047
exc_5PIT,864691135256642223,excitatory,5PIT,81,16,1194.3,28418.854374062015,0.0450412544697118,403540.5616630991,2,1,1,0.5,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,82,16,968.4615384615385,56289.35781653299,0.0990708142577288,417475.81338433456,3,1,2,0.3333333333333333,1,nonlinear-prone,2,1,False,,0.15886101205656783,0.37260601714582353,,-1.2164592761263227,0.20398716416453444
exc_5PIT,864691135256642223,excitatory,5PIT,83,5,314.87719298245617,82837.0976043155,0.2556906803263987,179967.7001378109,0,0,0,,2,compartmentalized,1,2,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,84,5,613.3333333333334,10490.335631140326,0.0232007340926512,143794.31915122332,4,3,1,0.75,0,summation-like,1,0,False,,0.7212537612971489,0.40153933119252583,,0.25592950696728617,0.6107738867944458
exc_5PIT,864691135256642223,excitatory,5PIT,85,17,529.6,26431.710043108975,0.0629088723666936,488009.2084197867,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,86,17,705.6,13581.065593041574,0.0280036852715161,481583.886194753,1,1,0,1.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,87,17,1055.3636363636365,31640.497938775225,0.0533461244616429,433570.2378195178,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,88,17,811.0,51323.35603573762,0.0987109308645679,443411.66686799895,3,2,1,0.6666666666666666,1,nonlinear-prone,2,1,False,,0.8204164206476761,0.2256229866260501,,1.066749077550997,-0.8414177972155287
exc_5PIT,864691135256642223,excitatory,5PIT,89,5,834.3243243243244,109483.2114298534,0.2076063832446487,107053.8454458406,31,21,10,0.6774193548387096,2,compartmentalized,1,2,False,0.9084445821187265,0.9784007224538898,0.3270365795707129,-0.4276907111908632,0.16834304736245068,-0.20895141272562873
exc_5PIT,864691135256642223,excitatory,5PIT,90,5,1067.5384615384614,36751.93317644188,0.0616096937692168,70688.20631913483,16,7,9,0.4375,1,nonlinear-prone,1,0,False,0.959843570801245,1.0031280999251673,0.24584418976200448,0.12934174103474708,0.4700474809348908,-2.079995401907722
exc_5PIT,864691135256642223,excitatory,5PIT,91,18,821.0769230769231,17769.496481077505,0.0339659546980603,458275.2350294441,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,92,18,846.0,25707.66087294654,0.048410326090546,462244.3172253786,1,0,1,0.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,93,18,641.6,12751.447689607992,0.0275732490389893,494750.1428360778,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,94,18,486.22222222222223,10501.47104176605,0.026085151568227,493625.1545121568,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,95,19,584.8571428571429,113912.66992762288,0.2579929030026105,524116.3182337943,1,1,0,1.0,2,compartmentalized,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,96,19,736.2424242424242,46737.716674896554,0.0943447416125224,490528.8416074311,1,1,0,1.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,97,17,725.5,10465.068015644956,0.0212806051779987,460045.6405698101,1,0,1,0.0,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,98,17,627.8,27463.9289975234,0.0600361230851261,468545.07106074935,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,99,18,515.1666666666666,34640.777237729315,0.0835938596637047,482598.56319649727,1,0,1,0.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,100,18,585.8947368421053,25462.832907646585,0.057617916401986,478009.5910314559,1,1,0,1.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,101,6,707.3333333333334,16506.65750848355,0.0339944254378406,229639.57769421043,3,3,0,1.0,1,nonlinear-prone,2,1,False,,0.7682824668496232,0.4416871175760176,,0.967977605623187,0.6614720972814102
exc_5PIT,864691135256642223,excitatory,5PIT,102,6,499.1111111111111,10507.88588597078,0.0257618683211141,226640.19188295404,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,103,7,630.0,5988.815803112522,0.0130686674956718,240887.31435000847,1,0,1,0.0,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,104,7,586.6666666666666,2041.7464531771768,0.0046170728878824,238913.7796750408,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,105,8,745.6,6020.711167253935,0.0120769000183725,246892.0778351917,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,106,8,495.0,2856.916709768825,0.0070332427481842,245310.1806064491,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,107,9,937.6,6027.378354857146,0.0107815271826069,252916.12259624724,2,2,0,1.0,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,108,9,476.0,2963.062667631286,0.0074387161624041,251383.96475263432,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,109,2,1380.0,965.9109689821314,0.0014241580273819,15893.111096943525,0,0,0,,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,110,2,754.125,117336.02465530216,0.234029351093375,74078.16794010354,20,12,8,0.6,2,compartmentalized,0,2,False,0.8942975995972529,0.8536030149433858,0.3114505150331673,-0.28528676848447543,-0.4505124095202208,-0.557436250809533
exc_5PIT,864691135256642223,excitatory,5PIT,111,10,710.1818181818181,14450.641009296478,0.0297004455774991,263155.13227832405,1,1,0,1.0,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,112,10,579.0,6105.678868345582,0.0138980959003283,258982.6512078486,1,1,0,1.0,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,113,3,830.3018867924528,157217.95149604743,0.2988441427329818,94985.0423294583,29,11,18,0.3793103448275862,2,compartmentalized,0,2,False,0.7652149686036736,1.1018687056012566,0.3299883917868574,-1.396713184267411,0.874870673223343,-0.14860880586980804
exc_5PIT,864691135256642223,excitatory,5PIT,114,3,764.9444444444445,104893.91444038993,0.2077284462400125,68823.02380162955,21,9,12,0.4285714285714285,2,compartmentalized,0,2,False,0.8744482505906991,0.8993392690171893,0.2968969962460716,-0.46040286949181536,-0.20335997980411613,-1.0311038577434732
exc_5PIT,864691135256642223,excitatory,5PIT,115,2,1479.5,10528.509677055052,0.0149923614224142,22385.27696691391,5,0,5,0.0,0,summation-like,0,0,False,1.1052929308404607,0.509256407421825,0.363315663453301,1.0352727814168854,-0.8315593513395201,0.2916644059427803
exc_5PIT,864691135256642223,excitatory,5PIT,116,2,858.7234042553191,67426.84299741386,0.1260279301362902,50834.44362709331,18,4,14,0.2222222222222222,2,compartmentalized,0,2,False,0.8776035228643178,1.2467290448735475,0.37004952810783515,-0.3730602798599476,1.6812865389118241,0.9734330576214512
exc_5PIT,864691135256642223,excitatory,5PIT,117,2,1066.8,6006.291320670929,0.0100722272697321,19117.27577554573,2,0,2,0.0,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,118,2,747.4468085106383,67733.05564293434,0.1356972822923948,49980.65793667744,14,7,7,0.5,2,compartmentalized,0,2,False,1.1657302345066638,0.5806562747323815,0.33772506957626586,1.2435624521531479,-1.5779446689551744,0.07854848641313729
exc_5PIT,864691135256642223,excitatory,5PIT,119,3,854.1081081081081,165095.27062354513,0.3094132001029029,110197.167117214,23,17,6,0.7391304347826086,2,compartmentalized,0,2,False,0.9107784780137548,0.9556686069793329,0.26499907893449204,-0.25782875803752064,0.06495718428782764,-1.9466247123133853
exc_5PIT,864691135256642223,excitatory,5PIT,120,3,1272.7272727272727,13414.600209148426,0.020595421577644,34356.83191001565,2,0,2,0.0,0,summation-like,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,121,3,920.7021276595744,139377.56423389306,0.2515903182488239,91809.20355282772,26,8,18,0.3076923076923077,2,compartmentalized,0,2,False,0.8519634546814678,1.1847547312383273,0.2552628089525209,-0.6383664769617277,1.4302631137410193,-2.4306186354381243
exc_5PIT,864691135256642223,excitatory,5PIT,122,3,838.6666666666666,95201.35635793848,0.180056611252604,69721.09961485043,29,18,11,0.6206896551724138,2,compartmentalized,0,2,False,0.9599624710981649,1.3760879776897916,0.38672172548796907,-0.014702427584069516,2.658453494920457,1.8331132733576196
exc_5PIT,864691135256642223,excitatory,5PIT,123,2,800.1935483870968,90465.421726446,0.1751643479228941,100414.261961264,16,14,2,0.875,2,compartmentalized,0,2,False,1.170505914744068,0.7027045728630591,0.38060969478301887,1.305341561359946,-1.1228120848009695,1.1527214753840909
exc_5PIT,864691135256642223,excitatory,5PIT,124,2,836.0,23293.498576498576,0.0441257612781154,66828.3003862903,2,1,1,0.5,1,nonlinear-prone,0,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,125,4,1354.0,1494.0140561587766,0.002223852499811,41811.13904266925,0,0,0,,0,summation-like,1,0,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,126,4,818.4242424242424,95579.9914735646,0.1829946412824679,88854.12775137217,19,11,8,0.5789473684210527,2,compartmentalized,1,2,False,1.0245372169598508,0.7417155585971461,0.35438108588278217,0.4512055779079431,-0.9957532444555176,0.6307322135065764
exc_5PIT,864691135256642223,excitatory,5PIT,127,15,1026.3703703703704,39103.94197745078,0.0668542643200443,421043.156083558,3,1,2,0.3333333333333333,1,nonlinear-prone,2,1,False,,0.8466425568685985,0.11856549635822344,,1.2563204401837815,-1.3867923827325612
exc_5PIT,864691135256642223,excitatory,5PIT,128,15,1070.0666666666666,40681.864474186375,0.068117085579072,421832.1173319258,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,129,5,812.0,102829.0411748528,0.1976507192155571,93972.66665817505,20,14,6,0.7,2,compartmentalized,1,2,False,0.8347757725931911,0.8813486293173471,0.33409899071032145,-0.5761396383052542,-0.32918202791731044,0.01487396680040248
exc_5PIT,864691135256642223,excitatory,5PIT,130,5,810.6666666666666,64965.028912600086,0.1249738374504634,75040.66052704869,9,4,5,0.4444444444444444,2,compartmentalized,1,2,False,0.8592707654369324,0.9672727637688568,0.3465111391979947,-0.14236332733727275,0.4755106768636555,0.3102048383437245
exc_5PIT,864691135256642223,excitatory,5PIT,131,16,716.3098591549295,104291.1699484982,0.21343109987144,492740.71204653254,0,0,0,,2,compartmentalized,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,132,16,1183.0,3626.231590283351,0.0057746250707395,442408.2428674251,0,0,0,,0,summation-like,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,133,17,698.5882352941177,23438.56481009359,0.0485714433348365,455940.6410676136,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,134,17,768.4,27193.89152535194,0.0537326562320772,457818.3044252427,3,1,2,0.3333333333333333,1,nonlinear-prone,2,1,False,,0.7452525693162262,0.23228888116134605,,0.7911424792019316,-0.6357755052126242
exc_5PIT,864691135256642223,excitatory,5PIT,135,4,755.609756097561,121525.60830126773,0.2421473121078917,110507.98056492292,22,14,8,0.6363636363636364,2,compartmentalized,1,2,False,0.8772007583132425,1.0211171859045727,0.3256465569176449,-0.4971341628268282,0.5386148533269894,-0.21936397873874175
exc_5PIT,864691135256642223,excitatory,5PIT,136,4,558.3,26495.43388503668,0.0614183081832982,62992.893356807384,6,2,4,0.3333333333333333,1,nonlinear-prone,1,0,False,0.4012918859845904,1.2205413091488888,0.45342861553261093,-1.62590913157262,1.6647843963895388,1.4929307626549417
exc_5PIT,864691135256642223,excitatory,5PIT,137,18,394.0,16499.119161349736,0.0455274447073058,475909.4830533352,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,138,18,609.6666666666666,15064.239031598934,0.0334165492210479,475192.0429884598,0,0,0,,1,nonlinear-prone,2,1,False,,,,,,
exc_5PIT,864691135256642223,excitatory,5PIT,139,2,801.3658536585366,121225.73977668762,0.234552493295394,81184.1177904192,18,12,6,0.6666666666666666,2,compartmentalized,0,2,False,0.767293941806731,1.399180988541024,0.34598370104170284,-1.0299052471723156,2.5305666613217044,0.3481577526687706
exc_5PIT,864691135256642223,excitatory,5PIT,140,2,841.578947368421,111361.27030734975,0.2102555034448988,76251.88305575028,31,14,17,0.4516129032258064,2,compartmentalized,0,2,False,1.051688497024544,1.2115445593129186,0.31066516559332474,0.6282171772288263,1.5729788687466821,-0.8276984662373607
exc_6PCT,864691135866795798,excitatory,6PCT,0,0,4092.4,10569.529978705268,0.0090495558416181,5284.764989352634,8,0,8,0.0,0,summation-like,0,0,False,0.5625655241558961,0.8437255661261942,0.17556724072282287,-1.3180283449938872,0.023756231109683185,-2.4698117832704187
exc_6PCT,864691135866795798,excitatory,6PCT,1,1,5064.666666666667,12294.545255506451,0.0094623207082937,6147.272627753226,2,0,2,0.0,0,summation-like,0,0,False,,,,,,
exc_6PCT,864691135866795798,excitatory,6PCT,2,1,3689.0,19064.99244588997,0.0171926545594673,9532.496222944985,3,0,3,0.0,0,summation-like,0,0,False,,0.7204225759737076,0.4212088357132419,,0.7650471215302783,0.5990619568310823
exc_6PCT,864691135866795798,excitatory,6PCT,3,1,896.3092783505155,154612.9668706507,0.2828639457758156,77306.48343532535,14,6,8,0.4285714285714285,2,compartmentalized,0,2,False,1.0821264566396,1.208243526193018,0.38303112851899296,0.7833988961851793,1.4547144222275896,1.1076991043234776
exc_6PCT,864691135866795798,excitatory,6PCT,4,1,901.6041666666666,151992.29981361234,0.2772517261562214,75996.14990680617,22,8,14,0.3636363636363636,2,compartmentalized,0,2,False,0.9007485074523452,1.2922891130854237,0.38119880228944875,-0.2878220518414242,2.0580366402307684,1.3584990665240853
exc_6PCT,864691135866795798,excitatory,6PCT,5,1,862.4878048780488,132167.86229610158,0.246496076815594,66083.93114805079,8,3,5,0.375,2,compartmentalized,0,2,False,0.6896702461761551,1.1735008059478331,0.28252176780989274,-0.8011167597180586,1.4066304574796593,-0.8336198799132649
exc_6PCT,864691135866795798,excitatory,6PCT,6,1,1454.5217391304348,43063.58056644978,0.0618458632673403,21531.79028322489,9,0,9,0.0,1,nonlinear-prone,0,0,False,0.607224603988518,0.8414069686174271,0.2589361371229694,-1.2707106596848763,0.009542247025203525,-1.2157084283769908
exc_6PCT,864691135866795798,excitatory,6PCT,7,1,1920.8,25652.591969770245,0.0320590616866093,12826.295984885122,2,0,2,0.0,1,nonlinear-prone,0,0,False,,,,,,
exc_6PCT,864691135866795798,excitatory,6PCT,8,1,2312.25,22957.59546741042,0.0261498759063834,11478.79773370521,5,0,5,0.0,0,summation-like,0,0,False,0.3769132815192032,0.8477932163853551,0.19060710024667138,-1.497588642543687,0.3793472713485161,-1.5525969024583444
exc_6PCT,864691135866795798,excitatory,6PCT,9,1,2079.0,4384.31745539611,0.0052666611252218,12761.688706403324,0,0,0,,0,summation-like,0,0,False,,,,,,
exc_6PCT,864691135866795798,excitatory,6PCT,10,1,812.7111111111111,132391.24939279244,0.2543617530012839,76765.15467510148,14,5,9,0.3571428571428571,2,compartmentalized,0,2,False,0.9999892822473355,0.8836196176535298,0.33203199641850306,0.40245209212088034,-0.1762838829074793,0.008098315648315407
exc_6PCT,864691135866795798,excitatory,6PCT,11,2,1821.6666666666667,16183.349149867438,0.0207679952386391,23045.5220090351,3,0,3,0.0,0,summation-like,0,0,False,,0.6968254095649211,0.4564875195214295,,0.7474916620257069,0.834528832722698
exc_6PCT,864691135866795798,excitatory,6PCT,12,2,1439.142857142857,18001.15790594635,0.0259901697277791,23954.426387074556,5,1,4,0.2,0,summation-like,0,0,False,0.8127668239068377,0.8209704943675737,0.38739830253683105,0.02481295120499645,0.3499139796618008,0.6479411838487609
exc_6PCT,864691135866795798,excitatory,6PCT,13,3,1585.0,31467.217008482618,0.0432916690011658,46870.80508821012,6,1,5,0.1666666666666666,1,nonlinear-prone,0,0,False,0.9585623564794608,0.9301053910143188,0.39365115956032926,0.4892145501933521,0.5347435051271603,0.7332075122388982
exc_6PCT,864691135866795798,excitatory,6PCT,14,3,990.0,21110.69583190386,0.0367490044601154,41692.54449992075,1,0,1,0.0,1,nonlinear-prone,0,0,False,,,,,,
exc_6PCT,864691135866795798,excitatory,6PCT,15,5,839.8529411764706,100137.7983233738,0.1892592183914752,120756.60585743056,14,3,11,0.2142857142857142,2,compartmentalized,1,2,False,0.27976420464828766,1.7986153120158805,0.3227600709168572,-3.308256896665459,4.272188130224691,-0.15677218476329652
exc_6PCT,864691135866795798,excitatory,6PCT,16,5,776.8923076923077,93382.7890000411,0.1835046430354478,117379.1011957642,10,7,3,0.7,2,compartmentalized,1,2,False,1.0928161231276563,0.7858345920497033,0.3481110928927058,0.7966936113218628,-0.3105182803292933,0.26702583480487113
exc_6PCT,864691135866795798,excitatory,6PCT,17,5,980.0,2947.6586896207427,0.0051573283753226,44970.89510968435,1,1,0,1.0,0,summation-like,1,0,False,,,,,,
exc_6PCT,864691135866795798,excitatory,6PCT,18,5,723.7777777777778,10744.573677387612,0.0218749562558899,48869.352603567786,1,0,1,0.0,0,summation-like,1,0,False,,,,,,
